id,title,imdbID,year,rtID,rtAllCriticsRating,rtAllCriticsNumReviews,rtAllCriticsNumFresh,rtAllCriticsNumRotten,rtAllCriticsScore,rtTopCriticsRating,rtTopCriticsNumReviews,rtTopCriticsNumFresh,rtTopCriticsNumRotten,rtTopCriticsScore,rtAudienceRating,rtAudienceNumRatings,rtAudienceScore,US Gross,Worldwide Gross,US DVD Sales,Production Budget,MPAA Rating,Running Time (min),Distributor,Source,Major Genre,Creative Type,Director,IMDB Rating,IMDB Votes
8361,The Day After Tomorrow,319262,2004,day_after_tomorrow,5.3,208,95,113,45,5.2,42,18,24,42,3.2,174938,57,186740799,544272402,,125000000.0,PG-13,124.0,20th Century Fox,Original Screenplay,Adventure,Science Fiction,Roland Emmerich,6.3,92241.0
8362,Raising Helen,350028,2004,raising_helen,4.6,126,28,98,22,4.7,35,6,29,17,3.2,23535,65,37485528,43340302,,50000000.0,PG-13,119.0,Walt Disney Pictures,Original Screenplay,Comedy,Contemporary Fiction,Garry Marshall,5.7,10526.0
8363,Soul Plane,367085,2004,soul_plane,3.6,97,18,79,18,3.9,27,4,23,14,2.8,10665,61,13922211,14553807,,16000000.0,R,,MGM,Original Screenplay,Comedy,Contemporary Fiction,,3.7,9143.0
8366,Saved!,332375,2004,saved,6.1,140,85,55,60,5.8,37,20,17,54,3.4,19848,75,8886160,10102511,,5000000.0,PG-13,,MGM,Original Screenplay,Comedy,Contemporary Fiction,,7.0,22784.0
8368,Harry Potter and the Prisoner of Azkaban,304141,2004,chicken-shack-id-rather-go-live,0,0,0,0,0,0,0,0,0,0,0,0,0,249538952,795538952,,130000000.0,PG,141.0,Warner Bros.,Based on Book/Short Story,Adventure,Fantasy,Alfonso Cuaron,7.7,108928.0
8369,Mindhunters,297284,2004,mindhunters,4.3,114,29,85,25,3.6,32,2,30,6,3.2,6070,61,4476235,16566235,,27000000.0,R,,Miramax/Dimension,Original Screenplay,Thriller/Suspense,Contemporary Fiction,Renny Harlin,6.2,23357.0
8371,The Chronicles of Riddick,296572,2004,chronicles_of_riddick,4.6,158,46,112,29,4,33,4,29,12,3.3,35951,73,57712751,107212751,,120000000.0,PG-13,119.0,Universal,Original Screenplay,Adventure,Science Fiction,David Twohy,6.4,49383.0
8372,Garfield,356634,2004,garfield,3.5,133,19,114,14,3.5,33,4,29,12,2.9,33314,54,75367693,200802638,,50000000.0,PG,80.0,20th Century Fox,Based on Comic/Graphic Novel,Comedy,Contemporary Fiction,Peter Hewitt,4.8,19870.0
8376,Napoleon Dynamite,374900,2004,napoleon_dynamite,6.3,162,114,48,70,5.8,35,23,12,65,3.3,106996,73,44540956,46140956,,400000.0,PG,82.0,Fox Searchlight,Based on Short Film,Comedy,Contemporary Fiction,Jared Hess,6.9,76557.0
8407,The Molly Maguires,66090,1970,molly_maguires,6.6,9,8,1,88,0,2,1,1,50,3.4,501,57,2200000,2200000,,11000000.0,PG,,,,,,Martin Ritt,6.8,1304.0
8446,Sands of Iwo Jima,41841,1949,sands_of_iwo_jima,7.4,10,10,0,100,0,0,0,0,0,0,0,0,7800000,7800000,,1000000.0,,,,,,,,7.1,4160.0
8460,State Fair,38116,1945,1029261-state_fair,6.4,5,4,1,80,0,0,0,0,0,0,0,0,3500000,3500000,,4500000.0,,,,,,,,5.7,436.0
8464,Super Size Me,390521,2004,food-and-culture,0,0,0,0,0,0,0,0,0,0,0,0,0,11529368,29529368,,65000.0,PG-13,,IDP Distribution,Based on Real Life Events,Documentary,Factual,Morgan Spurlock,7.6,33805.0
8502,Show Boat,28249,1936,1018915-show_boat,9.4,8,8,0,100,0,0,0,0,0,0,0,0,11000000,11000000,,2300000.0,,,,,,,,6.9,1788.0
8512,Silent Movie,75222,1976,silent_movie,7.1,19,17,2,89,0,1,1,0,100,3.4,3857,65,36145695,36145695,,4400000.0,,,20th Century Fox,Original Screenplay,Comedy,,Mel Brooks,6.4,6248.0
8528,Dodgeball: A True Underdog Story,364725,2004,dodgeball_a_true_underdog_story,6.3,159,111,48,69,6.3,36,23,13,63,3.4,118948,75,114326736,167726736,,30000000.0,PG-13,92.0,20th Century Fox,Original Screenplay,Comedy,Contemporary Fiction,,6.6,65329.0
8529,The Terminal,362227,2004,1133499-1133499-terminal,6.2,198,119,79,60,5.8,43,22,21,51,3.4,42895,72,77073959,218673959,,75000000.0,PG-13,128.0,Dreamworks SKG,Based on Real Life Events,Drama,Dramatization,Steven Spielberg,7.1,79803.0
8531,White Chicks,381707,2004,white_chicks,3.7,122,18,104,14,4.6,33,10,23,30,3,193197,62,69148997,111448997,,20000000.0,PG-13,109.0,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,Keenen Ivory Wayans,5.0,25970.0
8533,The Notebook,332280,2004,brian-eno14-video-paintings,0,0,0,0,0,0,0,0,0,0,0,0,0,81001787,102276787,,30000000.0,PG-13,123.0,New Line,Based on Book/Short Story,Drama,Contemporary Fiction,Nick Cassavetes,8.0,95850.0
8535,De-Lovely,352277,2004,delovely,5.7,153,74,79,48,5.2,40,17,23,42,3.3,2857,63,13337299,18396382,,4000000.0,PG-13,,MGM,Based on Real Life Events,Drama,Historical Fiction,,6.5,6086.0
8578,Undead,339840,2003,undead_2003,4.3,74,22,52,29,3.2,20,1,19,5,3,4889,48,41196,187847,,750000.0,R,,Lionsgate,Original Screenplay,Horror,,,5.6,6957.0
8585,Rapa Nui,110944,1994,rapanui,0,0,0,0,0,0,0,0,0,0,0,0,0,305070,305070,,20000000.0,,,,,,,Kevin Reynolds,6.1,2081.0
8622,Fahrenheit 9/11,361596,2004,fahrenheit_911,7.3,224,187,37,83,7.4,45,37,8,82,3.3,22990,69,119114517,222414517,,6000000.0,R,122.0,Lionsgate,Based on Real Life Events,Documentary,Factual,Michael Moore,7.6,74424.0
8644,"I, Robot",343818,2004,domain-of-murder,0,0,0,0,0,0,0,0,0,0,0,0,0,144801023,348601023,,105000000.0,PG-13,115.0,20th Century Fox,Based on Book/Short Story,Action,Science Fiction,Alex Proyas,,
8645,Maria Full of Grace,390221,2004,maria_full_of_grace,8,137,133,4,97,8.2,34,33,1,97,3.8,9542,84,6529624,9892434,,3200000.0,R,,New Line,Original Screenplay,Drama,Contemporary Fiction,,7.6,16134.0
8665,The Bourne Supremacy,372183,2004,bourne_supremacy,7.2,185,150,35,81,7,39,29,10,74,3.9,111547,89,176087450,288587450,,85000000.0,PG-13,108.0,Universal,Based on Book/Short Story,Action,Contemporary Fiction,Paul Greengrass,7.6,104614.0
8666,Catwoman,327554,2004,catwoman,3.1,177,17,160,9,3.3,39,4,35,10,2.2,23007,34,40202379,82102379,,100000000.0,PG-13,104.0,Warner Bros.,Based on Comic/Graphic Novel,Action,Super Hero,,3.2,34651.0
8667,A Home at the End of the World,359423,2004,home_at_the_end_of_the_world,5.7,111,53,58,47,6.1,32,18,14,56,3.5,3425,66,1029017,1033810,,6500000.0,R,,Warner Independent,Based on Book/Short Story,Drama,Historical Fiction,,6.7,7180.0
8688,Shalako,63592,1968,shalako,0,4,1,3,25,0,1,0,1,0,2.9,691,34,2620000,2620000,,1455000.0,,,,,,,,5.3,1090.0
8706,The Greatest Game Ever Played,388980,2005,greatest_game_ever_played,6.2,109,68,41,62,5.7,27,15,12,55,3.6,15763,76,15331289,15425073,37687804.0,25000000.0,PG,,Walt Disney Pictures,Based on Book/Short Story,Drama,Dramatization,Bill Paxton,7.3,7876.0
8779,Bon voyage,310778,2003,1130780-bon_voyage,6.7,95,72,23,75,7.2,29,23,6,79,3.5,1025,69,2353728,8361736,,20000000.0,PG-13,,Sony Pictures,Original Screenplay,Comedy,Historical Fiction,,6.5,622.0
8782,Thunderbirds,167456,2004,thunderbirds,4.1,99,19,80,19,3.9,29,5,24,17,2.7,4133,45,6768055,28231444,,55000000.0,PG,,Universal,Based on TV,Adventure,Science Fiction,Jonathan Frakes,4.0,5397.0
8783,The Village,368447,2004,village,5.4,199,84,115,42,5.7,39,19,20,48,3,47806,59,114197520,260197520,,71682975.0,PG-13,108.0,Walt Disney Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,M. Night Shyamalan,6.6,88928.0
8784,Garden State,333766,2004,garden_state,7.4,184,158,26,85,7.1,36,30,6,83,3.8,90523,87,26782316,32381151,,2500000.0,R,109.0,Fox Searchlight,Original Screenplay,Drama,Contemporary Fiction,Zach Braff,7.9,92594.0
8798,Collateral,369339,2004,collateral,7.4,223,192,31,86,7.2,44,36,8,81,3.5,43901,79,100170152,217670152,,60000000.0,R,120.0,Dreamworks SKG,Original Screenplay,Action,Contemporary Fiction,Michael Mann,7.8,105362.0
8799,Little Black Book,361841,2004,,4.4,108,23,85,21,4.1,31,5,26,16,2.8,12215,46,20422207,21758371,,30000000.0,PG-13,,Sony Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,,5.2,7625.0
8800,Code 46,345061,2003,code_46,6.1,96,50,46,52,5.5,32,10,22,31,3.3,2456,59,197148,197148,,7500000.0,R,,MGM,,,Science Fiction,Michael Winterbottom,6.3,9608.0
8808,The Princess Diaries 2: Royal Engagement,368933,2004,princess_diaries_2_royal_engagement,4.6,113,29,84,25,4.8,28,10,18,35,3.2,63165,68,95149435,122071435,,45000000.0,G,115.0,Walt Disney Pictures,Based on Book/Short Story,Romantic Comedy,Contemporary Fiction,Garry Marshall,5.3,12439.0
8810,AVP: Alien vs. Predator,370263,2004,alien_vs_predator,4.1,139,30,109,21,3.4,25,1,24,4,3,48807,51,80281096,172543519,,70000000.0,PG-13,101.0,20th Century Fox,Spin-Off,Horror,Science Fiction,Paul Anderson,5.4,63019.0
8814,Without a Paddle,364751,2004,without_a_paddle,3.9,124,18,106,14,4.2,31,6,25,19,3.3,33540,73,58156435,65121280,,30000000.0,PG-13,95.0,Paramount Pictures,Based on Book/Short Story,Comedy,Contemporary Fiction,,5.7,17207.0
8815,Exorcist: The Beginning,204313,2004,exorcist_the_beginning,3.6,123,14,109,11,3.3,23,1,22,4,2.8,14563,42,41814863,43957541,,78000000.0,R,114.0,Warner Bros.,Based on Book/Short Story,Horror,Historical Fiction,Renny Harlin,5.0,15901.0
8830,Anacondas: The Hunt for the Blood Orchid,366174,2004,anacondas_the_hunt_for_the_blood_orchid,4.3,116,31,85,26,4.5,28,8,20,28,2.5,14394,43,31526393,70326393,,25000000.0,PG-13,97.0,Sony Pictures,Original Screenplay,Horror,Contemporary Fiction,Dwight H. Little,4.3,9565.0
8831,Suspect Zero,324127,2004,suspect_zero,4.4,129,23,106,17,4.6,32,7,25,21,3,2578,43,8712564,8712564,,27000000.0,R,,Paramount Pictures,Original Screenplay,Thriller/Suspense,Contemporary Fiction,E. Elias Merhige,5.8,9804.0
8833,Vanity Fair,241025,2004,vanity_fair,5.8,162,81,81,50,5.8,41,23,18,56,3,9329,52,16123851,19123851,,23000000.0,PG-13,,Focus Features,Based on Book/Short Story,Drama,Historical Fiction,Mira Nair,6.2,9343.0
8834,The Cookout,380277,2004,cookout,2.8,42,2,40,4,2.6,14,1,13,7,2.9,1132,50,11540112,11540112,,16000000.0,PG-13,,Lionsgate,Original Screenplay,Comedy,Contemporary Fiction,,3.2,1659.0
8835,Paparazzi,338325,2004,paparazzi,3.4,77,14,63,18,2.8,14,0,14,0,2.8,2849,43,15712072,16612072,,20000000.0,PG-13,,20th Century Fox,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,5.7,9058.0
8836,Wicker Park,324554,2004,wicker_park,4.3,120,28,92,23,4.3,30,7,23,23,3.5,12752,79,12831121,13400080,,30000000.0,PG-13,,MGM,Remake,Thriller/Suspense,Contemporary Fiction,Paul McGuigan,6.9,18987.0
8855,Witchboard,90327,1986,witchboard,4.8,8,3,5,37,0,0,0,0,0,0,0,0,7369373,7369373,,2000000.0,,,Cinema Guild,Original Screenplay,Horror,Fantasy,,5.2,1666.0
8860,Cellular,337921,2004,cellular,5.8,146,80,66,54,5.8,32,17,15,53,3.2,13185,63,32003620,45261739,,45000000.0,PG-13,94.0,New Line,Original Screenplay,Thriller/Suspense,Contemporary Fiction,David R. Ellis,6.5,32534.0
8861,Resident Evil: Apocalypse,318627,2004,resident_evil_apocalypse,3.9,121,25,96,20,3.3,26,2,24,7,3.3,56756,70,50740078,128940078,,50000000.0,R,94.0,Sony Pictures,Based on Game,Horror,Science Fiction,,5.8,52753.0
8865,Sky Captain and the World of Tomorrow,346156,2004,sky_captain,6.8,204,147,57,72,6.6,38,26,12,68,2.8,17325,43,37760080,49730854,,70000000.0,PG,106.0,Paramount Pictures,Original Screenplay,Adventure,Science Fiction,,6.3,40281.0
8866,Wimbledon,360201,2004,wimbledon,5.9,142,86,56,60,5.6,33,18,15,54,3.1,14484,57,16862585,41862585,,35000000.0,PG-13,,Universal,Original Screenplay,Romantic Comedy,Contemporary Fiction,,6.3,21996.0
8869,First Daughter,361620,2004,first_daughter,3.7,83,7,76,8,3.5,24,0,24,0,2.8,13699,50,9055010,10419084,,30000000.0,PG,,20th Century Fox,Original Screenplay,Romantic Comedy,Contemporary Fiction,Forest Whitaker,4.7,6839.0
8871,The Last Shot,357054,2004,last_shot,5.9,66,40,26,60,5.7,21,13,8,61,2.8,795,30,463730,463730,,40000000.0,R,,Walt Disney Pictures,Based on Real Life Events,Comedy,Dramatization,,5.7,2711.0
8874,Shaun of the Dead,365748,2004,shaun_of_the_dead,7.7,175,159,16,90,7.6,33,31,2,93,3.9,110759,91,13542874,29629128,,5000000.0,R,,Focus/Rogue Pictures,Original Screenplay,Comedy,Fantasy,Edgar Wright,8.0,134693.0
8881,Alexander's Ragtime Band,29852,1938,alexanders_ragtime_band,0,2,1,1,50,0,0,0,0,0,0,0,0,4000000,4000000,,2000000.0,,,20th Century Fox,Original Screenplay,Drama,,,,
8885,The Sentinel,443632,2006,sentinel,5,134,44,90,32,5.1,32,11,21,34,3.1,26716,47,36280697,77280697,17497571.0,60000000.0,PG-13,,20th Century Fox,Based on Book/Short Story,Thriller/Suspense,Contemporary Fiction,,6.1,23567.0
8902,Bug,470705,2006,bug,6.2,128,76,52,59,6.6,36,24,12,66,2.5,168834,31,7006708,7006708,1251654.0,4000000.0,R,,Lionsgate,Based on Play,Drama,Contemporary Fiction,William Friedkin,6.0,14164.0
8907,Shark Tale,307453,2004,shark_tale,5.2,173,61,112,35,5.5,34,13,21,38,3.2,78877,59,160861908,367275019,,75000000.0,PG,90.0,Dreamworks SKG,Original Screenplay,Adventure,Kids Fiction,Rob Letterman,5.9,40019.0
8908,Ladder 49,349710,2004,the-art-of-russell-oberlin2004,0,0,0,0,0,0,0,0,0,0,0,0,0,74541707,102332848,,60000000.0,PG-13,105.0,Walt Disney Pictures,Original Screenplay,Action,Contemporary Fiction,Jay Russell,6.5,23369.0
8910,I Heart Huckabees,356721,2004,i_heart_huckabees,6.3,184,113,71,61,5.7,41,21,20,51,3.3,38441,75,12784713,14584713,,22000000.0,R,,Fox Searchlight,Original Screenplay,Comedy,Contemporary Fiction,,6.8,35878.0
8911,Raise Your Voice,361696,2004,raise_your_voice,3.7,83,13,70,15,3.9,27,6,21,22,3.3,56922,74,10411980,14811980,,15000000.0,PG,,New Line,Original Screenplay,Drama,Contemporary Fiction,,5.2,8634.0
8914,Primer,390384,2004,primer,6.5,115,83,32,72,6.4,28,20,8,71,3.8,10817,82,424760,565846,,7000.0,PG-13,80.0,ThinkFilm,Original Screenplay,Drama,Science Fiction,,6.9,17454.0
8917,Team America: World Police,372588,2004,team_america_world_police,6.9,191,145,46,75,6.4,38,26,12,68,3.4,43078,78,32774834,50274834,,20000000.0,R,98.0,Paramount Pictures,Original Screenplay,Comedy,Contemporary Fiction,Trey Parker,7.3,58763.0
8918,Eulogy,349416,2004,eulogy,4.6,34,11,23,32,3.9,9,1,8,11,3.6,2744,71,70527,70527,,10000000.0,R,,Artisan,Original Screenplay,Comedy,,,6.6,5205.0
8937,Friday Night Lights,390022,2004,friday_night_lights,7.1,166,134,32,80,7.5,39,34,5,87,3.6,36154,84,61255921,61950770,,30000000.0,PG-13,117.0,Universal,Based on Book/Short Story,Drama,Contemporary Fiction,Peter Berg,7.2,20868.0
8938,Tarnation,390538,2003,tarnation,7.6,100,92,8,92,8.2,34,33,1,97,3.9,2007,82,592014,1162014,,218.0,Not Rated,,WellSpring,Based on Real Life Events,Documentary,Factual,,7.1,3847.0
8943,Being Julia,340012,2004,being_julia,6.7,123,94,29,76,6.5,35,24,11,68,3.5,1947,71,7739049,11039049,,18000000.0,R,,Sony Pictures,Based on Book/Short Story,Drama,Historical Fiction,,7.1,7067.0
8947,The Grudge,391198,2004,grudge,5.1,153,61,92,39,4.8,33,8,25,24,2.9,54794,57,110359362,187281115,,10000000.0,PG-13,96.0,Sony Pictures,Remake,Horror,Contemporary Fiction,,5.7,43218.0
8949,Sideways,375063,2004,sideways,8.6,212,205,7,96,8.7,42,41,1,97,3.4,35809,77,71502303,109705641,,17000000.0,R,125.0,Fox Searchlight,Based on Book/Short Story,Drama,Contemporary Fiction,Alexander Payne,7.8,69778.0
8957,Saw,387564,2004,saw,5.4,161,77,84,47,4.9,32,10,22,31,3.7,144186,86,55185045,103096345,,1200000.0,R,100.0,Lionsgate,Original Screenplay,Horror,Contemporary Fiction,,7.7,112785.0
8958,Ray,350258,2004,ray,7.3,194,157,37,80,7.7,41,35,6,85,3.8,32696,87,75305995,125305995,,40000000.0,PG-13,152.0,Universal,Based on Real Life Events,Drama,Dramatization,Taylor Hackford,,
8959,Birth,337876,2004,birth,5.2,138,54,84,39,5.3,39,14,25,35,2.8,5483,41,5005899,14603001,,20000000.0,R,,New Line,Original Screenplay,Drama,Contemporary Fiction,,6.3,25.0
8961,The Incredibles,317705,2004,down-syndrome-the-first-18-months2004,0,0,0,0,0,0,0,0,0,0,0,0,0,261441092,632882184,,92000000.0,PG,121.0,Walt Disney Pictures,Original Screenplay,Adventure,Super Hero,Brad Bird,8.1,159123.0
8965,The Polar Express,338348,2004,polar_express,6.4,186,104,82,55,6.2,39,21,18,53,3.2,22358,65,181320597,305420597,,170000000.0,G,99.0,Warner Bros.,Based on Book/Short Story,Adventure,Kids Fiction,Robert Zemeckis,6.7,28550.0
8967,Seed of Chucky,387575,2004,seed_of_chucky,4.4,71,23,48,32,3.9,18,2,16,11,2.6,15727,52,17016190,24716190,,29000000.0,R,,Focus/Rogue Pictures,Original Screenplay,Horror,Contemporary Fiction,,5.1,9897.0
8968,After the Sunset,367479,2004,after_the_sunset,4.4,138,25,113,18,4.2,33,4,29,12,3.1,6886,56,28328132,38329114,,57000000.0,PG-13,97.0,New Line,Original Screenplay,Action,Contemporary Fiction,Brett Ratner,6.2,19793.0
8969,Bridget Jones: The Edge of Reason,317198,2004,bridget_jones_the_edge_of_reason,4.7,149,40,109,26,4.7,35,10,25,28,3.1,41759,64,40203020,263894551,,50000000.0,R,108.0,Universal,Based on Book/Short Story,Romantic Comedy,Contemporary Fiction,,5.6,26325.0
8970,Finding Neverland,308644,2004,finding_neverland,7.4,200,165,35,82,7.3,39,31,8,79,3.7,77596,84,51676606,118676606,,25000000.0,PG,106.0,Miramax,Based on Play,Drama,Historical Fiction,Marc Forster,7.9,86828.0
8971,Veer-Zaara,420332,2004,1195356-veer_zaara,0,3,3,0,100,0,2,2,0,100,4.2,4026,87,2938532,7017859,,7000000.0,Not Rated,,Yash Raj Films,Original Screenplay,Drama,Contemporary Fiction,,7.3,4155.0
8977,Alexander,346491,2004,alexander,3.9,193,31,162,16,4,41,5,36,12,2.7,29540,43,34297191,167297191,,155000000.0,R,175.0,Warner Bros.,Based on Real Life Events,Adventure,Dramatization,Oliver Stone,5.4,59498.0
8978,Christmas with the Kranks,388419,2004,christmas_with_the_kranks,2.8,131,6,125,4,3.4,33,1,32,3,2.9,11697,46,73701902,96501902,,50000000.0,PG,98.0,Sony Pictures,Based on Book/Short Story,Comedy,Contemporary Fiction,,4.7,9126.0
8981,Closer,376541,2004,closer,6.6,201,137,64,68,6.6,42,31,11,73,3.5,50768,80,33987757,115987757,,35000000.0,R,104.0,Sony Pictures,Based on Play,Drama,Contemporary Fiction,Mike Nichols,2.9,212.0
8984,Ocean's Twelve,349903,2004,oceans_twelve,5.9,174,96,78,55,6.1,38,23,15,60,3.4,108512,67,125531634,363531634,,85000000.0,PG-13,125.0,Warner Bros.,Remake,Adventure,Contemporary Fiction,Steven Soderbergh,6.0,89861.0
8985,Blade: Trinity,359013,2004,blade_trinity,4.5,162,43,119,26,4.4,33,7,26,21,3.4,62827,70,52397389,132397389,,65000000.0,R,113.0,New Line,Based on Comic/Graphic Novel,Action,Super Hero,David Goyer,5.7,42477.0
25762,Unknown,450340,2006,unknown,5.1,44,17,27,38,4.6,17,4,13,23,3.3,6616,57,26403,3080493,,3700000.0,Not Rated,85.0,IFC Films,Original Screenplay,Thriller/Suspense,Contemporary Fiction,,6.6,11986.0
25840,The Prisoner of Zenda,45053,1952,1016757-prisoner_of_zenda,0,1,0,1,0,0,0,0,0,0,0,0,0,7000000,7000000,,12500000.0,,,Universal,Based on Book/Short Story,Comedy,Contemporary Fiction,,4.6,406.0
25850,The Holiday,457939,2006,holiday_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,63280000,205190324,71449071.0,85000000.0,PG-13,131.0,Sony Pictures,Original Screenplay,Romantic Comedy,Contemporary Fiction,Nancy Meyers,6.9,48215.0
25865,Letters from Iwo Jima,498380,2006,letters_from_iwo_jima,8.2,196,178,18,90,8.3,40,37,3,92,3.8,73433,85,13756082,68756082,13625847.0,13000000.0,R,141.0,Warner Bros.,Based on Real Life Events,Drama,Historical Fiction,Clint Eastwood,8.1,56872.0
25999,Into the Wild,758758,2007,into_the_wild,7.5,181,149,32,82,7.2,37,27,10,72,4.2,82515,90,18354356,53813837,15272435.0,20000000.0,R,147.0,Paramount Vantage,Based on Book/Short Story,Drama,Contemporary Fiction,Sean Penn,8.2,99464.0
26142,Major Dundee,59418,1965,major_dundee,7.3,30,29,1,96,7.3,14,14,0,100,3.3,808,61,14873,14873,,3800000.0,PG-13,,Sony Pictures,Based on Book/Short Story,Western,Historical Fiction,,6.7,2588.0
26198,"Yours, Mine and Ours",443295,2005,yours_mine_and_ours,3.3,105,6,99,5,3.7,28,1,27,3,3.2,36270,64,53359917,72359917,26979166.0,45000000.0,PG,90.0,Paramount Pictures,Remake,Comedy,Contemporary Fiction,Raja Gosnell,7.6,259.0
26277,Slither,439815,2006,slither,6.9,129,110,19,85,6.4,29,22,7,75,3.2,31835,58,7802450,12834936,7475776.0,15250000.0,R,,Universal,Original Screenplay,Horror,Science Fiction,,6.6,26101.0
26386,High Anxiety,76141,1977,high_anxiety,6.4,26,19,7,73,0,1,0,1,0,3.4,4006,67,31063038,31063038,,3400000.0,,,,,,,Mel Brooks,6.5,7025.0
26492,Twilight Zone: The Movie,86491,1983,twilight_zone_the_movie,5.8,30,20,10,66,0,4,2,2,50,3.2,7313,56,29500000,29500000,,10000000.0,,,Warner Bros.,Based on TV,Horror,Fantasy,Steven Spielberg,6.3,12054.0
26513,The Ice Pirates,87451,1984,ice_pirates,3.9,9,1,8,11,0,0,0,0,0,0,0,0,13075390,13075390,,9000000.0,,,MGM/UA Classics,Original Screenplay,Comedy,Science Fiction,,5.1,3600.0
26750,Quigley Down Under,102744,1990,quigley_down_under,5.5,15,9,6,60,0,2,0,2,0,3.2,3350,67,21413105,21413105,,20000000.0,,,MGM,Original Screenplay,Western,Historical Fiction,Simon Wincer,6.5,6001.0
27266,2046,212712,2004,2046,7.4,106,89,17,83,7.3,30,25,5,83,3.9,14211,84,1442338,19202856,,12000000.0,R,,Sony Pictures Classics,Original Screenplay,Drama,Science Fiction,Wong Kar-wai,7.5,19431.0
27434,Darkness,273517,2002,darkness,2.7,52,2,50,3,2,11,0,11,0,2.6,4153,37,22163442,34409206,,10600000.0,PG-13,,Miramax/Dimension,Original Screenplay,Horror,Contemporary Fiction,,5.3,9979.0
27618,A Sound of Thunder,318081,2005,sound_of_thunder,2.9,96,6,90,6,2.9,23,1,22,4,2.4,12447,24,1900451,6300451,,80000000.0,PG-13,,Warner Bros.,Based on Book/Short Story,Action,Science Fiction,Peter Hyams,4.1,9915.0
27664,The Brown Bunny,330099,2003,brown_bunny,5.1,89,39,50,43,4.8,30,13,17,43,2.9,2486,48,366301,630427,,10000000.0,Not Rated,,WellSpring,Original Screenplay,Drama,Contemporary Fiction,Vincent Gallo,4.9,7465.0
27674,11:14,331811,2003,1114,6.8,11,11,0,100,0,1,1,0,100,3.6,6342,75,0,0,,6000000.0,R,,,,,,,7.3,18261.0
27788,The Jacket,366627,2005,jacket,5.4,157,68,89,43,5.1,32,11,21,34,3.5,22896,72,6301131,15452978,,28500000.0,R,,Warner Independent,Original Screenplay,Thriller/Suspense,Fantasy,,7.1,35932.0
27803,Mar adentro,369702,2004,sea_inside,7.6,128,107,21,83,7.5,36,29,7,80,4.1,10334,92,2086345,39686345,,13300000.0,PG-13,,Fine Line,Based on Real Life Events,Drama,Dramatization,,7.2,466.0
27808,Spanglish,371246,2004,spanglish,5.9,162,85,77,52,5.8,40,21,19,52,3,21732,62,42044321,54344321,,75000000.0,PG-13,103.0,Sony Pictures,Original Screenplay,Comedy,Contemporary Fiction,James L. Brooks,6.7,30660.0
27815,Les choristes,372824,2004,chorus_les_choristes,6.5,105,71,34,67,6.3,29,18,11,62,4.1,8414,92,3629758,83529758,,5500000.0,PG-13,,Miramax,Remake,Drama,Historical Fiction,,7.8,16391.0
27816,Saints and Soldiers,373283,2003,saints_and_soldiers,6.4,33,21,12,63,5.9,13,8,5,61,3.9,4284,81,1310470,1310470,,780000.0,PG-13,90.0,Excel Entertainment,Based on Real Life Events,Drama,Dramatization,Ryan Little,7.0,7581.0
